mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
| 10393 |   15865 |           4 | 4000010292      |        4551 |       2986 |
| 10394 |   15865 |           1 | 468462          |        4565 |       2979 |
| 10421 |   15874 |           2 | 4000011220      |        2888 |       1977 |
| 10422 |   15874 |           3 | 4000011221      |        2883 |       2162 |
| 10423 |   15874 |           4 | 4000011222      |        2880 |       2060 |
| 10424 |   15874 |           5 | 4000011223      |        2889 |       2188 |
| 10425 |   15874 |           6 | 4000011224      |        2869 |       2050 |
| 10426 |   15874 |           7 | 4000011225      |        2867 |       2183 |
| 10427 |   15874 |           8 | 4000011226      |        2865 |       2244 |
| 10428 |   15874 |           1 | 475967          |        2923 |       2273 |
| 10435 |   15878 |           2 | 4000010525      |        2859 |       2024 |
| 10436 |   15878 |           3 | 4000010526      |        2872 |       2050 |
| 10437 |   15878 |           4 | 4000010527      |        2897 |       2171 |
| 10438 |   15878 |           1 | 468658          |        2899 |       2162 |
| 10439 |   15879 |           2 | 4000010528      |        1954 |       3010 |
| 10440 |   15879 |           1 | 468659          |        3051 |       1960 |
| 10471 |   15893 |           2 | 4000010756      |        3008 |       1690 |
| 10472 |   15893 |           3 | 4000010757      |        3034 |       1692 |
| 10473 |   15893 |           4 | 4000010758      |        3009 |       1679 |
| 10474 |   15893 |           1 | 468828          |        3003 |       1696 |
| 10479 |   15895 |           2 | 4000009983      |        2889 |       1540 |
| 10480 |   15895 |           3 | 4000009984      |        2897 |       1736 |
| 10481 |   15895 |           4 | 4000009985      |        2910 |       1594 |
| 10482 |   15895 |           5 | 4000009986      |        2920 |       1605 |
| 10483 |   15895 |           6 | 4000009987      |        2924 |       1724 |
| 10484 |   15895 |           1 | 468273          |        2908 |       1721 |
| 10521 |   15911 |           2 | 4000011441      |        4138 |       3095 |
| 10522 |   15911 |           3 | 4000011442      |        4073 |       3148 |
| 10523 |   15911 |           4 | 4000011443      |        4093 |       3292 |
| 10524 |   15911 |           1 | 476147          |        4049 |       3275 |
| 10531 |   15915 |           2 | 4000011684      |        3790 |       2309 |
| 10532 |   15915 |           1 | 476268          |        3784 |       2401 |
| 10533 |   15916 |           2 | 4000011684      |        3790 |       2309 |
| 10534 |   15916 |           1 | 476268          |        3784 |       2401 |
| 10543 |   15920 |           2 | 4000011690      |        3174 |       2079 |
| 10544 |   15920 |           3 | 4000011691      |        3149 |       2069 |
| 10545 |   15920 |           4 | 4000011692      |        3189 |       2031 |
| 10546 |   15920 |           5 | 4000011693      |        3164 |       2630 |
| 10547 |   15920 |           1 | 476273          |        3151 |       2549 |
| 10552 |   15923 |           2 | 4000011700      |        3996 |       2039 |
| 10553 |   15923 |           3 | 4000011701      |        4026 |       2439 |
| 10554 |   15923 |           4 | 4000011702      |        3963 |       2291 |
| 10555 |   15923 |           5 | 4000011703      |        3972 |       2312 |
| 10556 |   15923 |           6 | 4000011704      |        3981 |       2153 |
| 10557 |   15923 |           7 | 4000011705      |        4011 |       2338 |
| 10558 |   15923 |           8 | 4000011706      |        4024 |       2312 |
| 10559 |   15923 |           9 | 4000011707      |        4015 |       2312 |
| 10560 |   15923 |          10 | 4000011708      |        3998 |       2265 |
| 10561 |   15923 |          11 | 4000011709      |        3965 |       2206 |
| 10562 |   15923 |          12 | 4000011710      |        4029 |       2230 |
| 10563 |   15923 |          13 | 4000011711      |        3979 |       2302 |
| 10564 |   15923 |          14 | 4000011712      |        4002 |       2270 |
| 10565 |   15923 |          15 | 4000011713      |        4050 |       2338 |
| 10566 |   15923 |          16 | 4000011714      |        4016 |       2284 |
| 10567 |   15923 |          17 | 4000011715      |        3957 |       2285 |
| 10568 |   15923 |          18 | 4000011716      |        3971 |       2515 |
| 10569 |   15923 |           1 | 476280          |        3967 |       2509 |
| 10570 |   15924 |           2 | 4000011717      |        3603 |       2353 |
| 10571 |   15924 |           3 | 4000011718      |        3559 |       2386 |
| 10572 |   15924 |           4 | 4000011719      |        3581 |       2510 |
| 10573 |   15924 |           5 | 4000011720      |        3248 |       2216 |
| 10574 |   15924 |           6 | 4000011721      |        3206 |       2018 |
| 10575 |   15924 |           7 | 4000011722      |        3192 |       2191 |
| 10576 |   15924 |           8 | 4000011723      |        3169 |       2037 |
| 10577 |   15924 |           9 | 4000011724      |        3215 |       2173 |
| 10578 |   15924 |          10 | 4000011725      |        3194 |       2063 |
| 10579 |   15924 |          11 | 4000011726      |        3211 |       2118 |
| 10580 |   15924 |          12 | 4000011727      |        3194 |       2014 |
| 10581 |   15924 |          13 | 4000011728      |        3224 |       2118 |
| 10582 |   15924 |          14 | 4000011729      |        3186 |       2101 |
| 10583 |   15924 |          15 | 4000011730      |        3189 |       2093 |
| 10584 |   15924 |          16 | 4000011731      |        3173 |       2058 |
| 10585 |   15924 |          17 | 4000011732      |        3186 |       2080 |
| 10586 |   15924 |          18 | 4000011733      |        3181 |       2102 |
| 10587 |   15924 |          19 | 4000011734      |        3196 |       2063 |
| 10588 |   15924 |          20 | 4000011735      |        3198 |       2105 |
| 10589 |   15924 |          21 | 4000011736      |        3177 |       2062 |
| 10590 |   15924 |          22 | 4000011737      |        3176 |       2030 |
| 10591 |   15924 |          23 | 4000011738      |        3235 |       2447 |
| 10592 |   15924 |           1 | 476281          |        3615 |       2540 |
| 10647 |   15946 |           2 | 4000011800      |        3340 |       2170 |
| 10648 |   15946 |           3 | 4000011801      |        3361 |       2099 |
| 10649 |   15946 |           4 | 4000011802      |        3348 |       2161 |
| 10650 |   15946 |           5 | 4000011803      |        3326 |       2140 |
| 10651 |   15946 |           6 | 4000011804      |        3299 |       2580 |
| 10652 |   15946 |           1 | 476315          |        3366 |       2596 |
| 10661 |   15949 |           2 | 4000011811      |        3337 |       1908 |
| 10662 |   15949 |           3 | 4000011812      |        3378 |       2005 |
| 10663 |   15949 |           4 | 4000011813      |        3355 |       1908 |
| 10664 |   15949 |           5 | 4000011814      |        3353 |       1973 |
| 10665 |   15949 |           6 | 4000011815      |        3326 |       2040 |
| 10666 |   15949 |           7 | 4000011816      |        3379 |       2067 |
| 10667 |   15949 |           8 | 4000011817      |        3312 |       1996 |
| 10668 |   15949 |           9 | 4000011818      |        3353 |       2003 |
| 10669 |   15949 |          10 | 4000011819      |        3366 |       1986 |
| 10670 |   15949 |          11 | 4000011820      |        3338 |       2009 |
| 10671 |   15949 |          12 | 4000011821      |        3327 |       2033 |
| 10672 |   15949 |          13 | 4000011822      |        3336 |       2028 |
| 10673 |   15949 |          14 | 4000011823      |        3350 |       2601 |
| 10674 |   15949 |           1 | 476318          |        3332 |       2153 |
| 10713 |   15961 |           2 | 4000011856      |        3276 |       2458 |
| 10714 |   15961 |           1 | 476334          |        3318 |       2428 |
| 10715 |   15962 |           2 | 4000011857      |        3345 |       2179 |
| 10716 |   15962 |           1 | 476335          |        3331 |       2170 |
| 10739 |   15974 |           2 | 4000013456      |        2841 |       1994 |
| 10740 |   15974 |           3 | 4000013457      |        2832 |       2029 |
| 10741 |   15974 |           4 | 4000013458      |        2859 |       2003 |
| 10742 |   15974 |           5 | 4000013459      |        2849 |       2059 |
| 10743 |   15974 |           6 | 4000013460      |        2863 |       2037 |
| 10744 |   15974 |           7 | 4000013461      |        2846 |       2083 |
| 10745 |   15974 |           8 | 4000013462      |        2878 |       2205 |
| 10746 |   15974 |           1 | 471242          |        2876 |       2093 |
| 10759 |   15980 |           2 | 4000015251      |        3551 |       2441 |
| 10760 |   15980 |           3 | 4000015252      |        3581 |       2449 |
| 10761 |   15980 |           4 | 4000015253      |        3555 |       2350 |
| 10762 |   15980 |           5 | 4000015254      |        3548 |       2417 |
| 10763 |   15980 |           6 | 4000015255      |        3565 |       2376 |
| 10764 |   15980 |           7 | 4000015256      |        3555 |       2433 |
| 10765 |   15980 |           8 | 4000015257      |        3577 |       2345 |
| 10766 |   15980 |           9 | 4000015258      |        3565 |       2445 |
| 10767 |   15980 |          10 | 4000015259      |        3550 |       2408 |
| 10768 |   15980 |          11 | 4000015260      |        3558 |       2436 |
| 10769 |   15980 |          12 | 4000015261      |        3558 |       2389 |
| 10770 |   15980 |          13 | 4000015262      |        3545 |       2374 |
| 10771 |   15980 |          14 | 4000015263      |        3572 |       2364 |
| 10772 |   15980 |          15 | 4000015264      |        3556 |       2368 |
| 10773 |   15980 |          16 | 4000015265      |        3557 |       2419 |
| 10774 |   15980 |          17 | 4000015266      |        3549 |       2424 |
| 10775 |   15980 |          18 | 4000015267      |        3566 |       2432 |
| 10776 |   15980 |          19 | 4000015268      |        3572 |       2412 |
| 10777 |   15980 |          20 | 4000015269      |        3563 |       2443 |
| 10778 |   15980 |          21 | 4000015270      |        3577 |       2422 |
| 10779 |   15980 |          22 | 4000015271      |        3530 |       2441 |
| 10780 |   15980 |          23 | 4000015272      |        3573 |       2428 |
| 10781 |   15980 |          24 | 4000015273      |        3892 |       3039 |
| 10782 |   15980 |           1 | 469878          |        3981 |       2841 |
| 10797 |   15988 |           2 | 4000015286      |        2926 |       1930 |
| 10798 |   15988 |           3 | 4000015287      |        2918 |       1938 |
| 10799 |   15988 |           4 | 4000015288      |        2918 |       1921 |
| 10800 |   15988 |           5 | 4000015289      |        2919 |       1921 |
